diameter_sigma,id,spkid,full_name,pdes,name,prefix,neo,pha,H,G,M1,M2,K1,K2,PC,diameter,extent,albedo,rot_per,GM,BV,UB,IR,spec_B,spec_T,H_sigma,diameter_sigma,full_name,a,e,i,om,w,q,ad,per_y,data_arc,condition_code,n_obs_used,n_del_obs_used,n_dop_obs_used,H,diameter,extent,albedo,rot_per,GM,BV,UB,IR,spec_B,spec_T,full_name,e,q,i,om,w,ad,tp_cal,per_y,class,data_arc,condition_code,n_obs_used,two_body,A1,A2,A3,DT,M1,K1,M2,K2,PC,diameter,extent,albedo,rot_per,GM,M1,K1,M2,K2,PC,epoch_mjd,a,e,i,om,w,ma,epoch,q,e,i,om,w,tp,sigma_e,sigma_a,sigma_i,sigma_om,sigma_w,sigma_ma,sigma_ad,sigma_n,sigma_tp,sigma_per
,bK12TD9P,3610527,"       (2012 TP139)","2012 TP139",,,Y,Y,20.3,,,,,,,,,,,,,,,,,,,"       (2012 TP139)",1.467798129814986,.464775676238207,2.341525244762776,271.8245254914298,3.30169933442822,.7856012614490504,2.149994998180921,1.77831092790401,2576,1,115,,,20.3,,,,,,,,,,,"       (2012 TP139)",.464775676238207,.7856012614490504,2.341525244762776,271.8245254914298,3.30169933442822,2.149994998180921,20190815.3858012,1.77831092790401,APO,2576,1,115,,,,,,,,,,,,,,,,,,,,,59000,1.467798129814986,.464775676238207,2.341525244762776,271.8245254914298,3.30169933442822,160.5182546596713,2459000.5,.7856012614490504,.464775676238207,2.341525244762776,271.8245254914298,3.30169933442822,2458710.885801184117,3.53E-7,4.3039E-8,1.3635E-5,.00058532,.00058664,3.404E-5,6.3043E-8,2.4378E-8,7.0107E-5,2.8569E-5
,bK12TE6J,3610765,"       (2012 TJ146)","2012 TJ146",,,Y,Y,20.6,,,,,,,,,,,,,,,,,,,"       (2012 TJ146)",2.692707929513156,.6438490010635733,5.183908261102388,42.46764275467243,53.60255509024736,.9590106189401476,4.426405240086164,4.41867516696363,159,4,186,,,20.6,,,,,,,,,,,"       (2012 TJ146)",.6438490010635733,.9590106189401476,5.183908261102388,42.46764275467243,53.60255509024736,4.426405240086164,20211129.6130330,4.41867516696363,APO,159,4,186,,,,,,,,,,,,,,,,,,,,,59000,2.692707929513156,.6438490010635733,5.183908261102388,42.46764275467243,53.60255509024736,237.849858148435,2459000.5,.9590106189401476,.6438490010635733,5.183908261102388,42.46764275467243,53.60255509024736,2459548.113033001187,7.3592E-6,4.2531E-5,.00011216,.0022691,.002454,.01543,6.9915E-5,5.2848E-6,.082147,.038238
,bK12U33Z,3612842,"       (2012 UZ33)","2012 UZ33",,,Y,Y,19.2,,,,,,,,,,,,,,,,,,,"       (2012 UZ33)",2.22929560733343,.580668669225902,3.356072527122285,85.91984280357798,224.7377057975872,.9348134937119784,3.523777720954882,3.32858531383072,7329,1,88,,,19.2,,,,,,,,,,,"       (2012 UZ33)",.580668669225902,.9348134937119784,3.356072527122285,85.91984280357798,224.7377057975872,3.523777720954882,20190301.1614579,3.32858531383072,APO,7329,1,88,,,,,,,,,,,,,,,,,,,,,59000,2.22929560733343,.580668669225902,3.356072527122285,85.91984280357798,224.7377057975872,135.2743078321901,2459000.5,.9348134937119784,.580668669225902,3.356072527122285,85.91984280357798,224.7377057975872,2458543.661457859652,2.4601E-6,5.6258E-8,.0001132,.00071772,.00060442,.00048453,8.8925E-8,1.1209E-8,.0016237,4.6021E-5
,bK12UD6R,3614394,"       (2012 UR136)","2012 UR136",,,Y,Y,19.3,,,,,,,,,,,,,,,,,,,"       (2012 UR136)",1.91686931666867,.4604194617908686,6.062254228853118,87.52959705407545,202.7777152486816,1.034305377564651,2.799433255772689,2.65397581415954,2952,0,90,,,19.3,,,,,,,,,,,"       (2012 UR136)",.4604194617908686,1.034305377564651,6.062254228853118,87.52959705407545,202.7777152486816,2.799433255772689,20200519.8154005,2.65397581415954,AMO,2952,0,90,,,,,,,,,,,,,,,,,,,,,59000,1.91686931666867,.4604194617908686,6.062254228853118,87.52959705407545,202.7777152486816,4.153705982781378,2459000.5,1.034305377564651,.4604194617908686,6.062254228853118,87.52959705407545,202.7777152486816,2458989.315400518981,1.4282E-7,1.5206E-8,1.267E-5,.00011596,.00012268,5.5356E-5,2.2207E-8,4.419E-9,.00014899,1.1534E-5
,bK12UD6U,3614397,"       (2012 UU136)","2012 UU136",,,Y,Y,21.2,,,,,,,,,,,,,,,,,,,"       (2012 UU136)",1.160056417915893,.211902604089094,35.59121768462909,36.09594635595287,227.7424676971966,.9142374420692486,1.405875393762536,1.24947298013191,5466,0,70,,,21.2,,,,,,,,,,,"       (2012 UU136)",.211902604089094,.9142374420692486,35.59121768462909,36.09594635595287,227.7424676971966,1.405875393762536,20191216.6464170,1.24947298013191,APO,5466,0,70,,,,,,,,,,,,,,,,,,,,,59000,1.160056417915893,.211902604089094,35.59121768462909,36.09594635595287,227.7424676971966,131.2252976462219,2459000.5,.9142374420692486,.211902604089094,35.59121768462909,36.09594635595287,227.7424676971966,2458834.146417018714,7.2264E-8,4.1911E-9,1.9813E-5,1.1021E-5,6.5641E-5,7.3123E-5,5.0792E-9,4.2749E-9,9.2832E-5,2.4732E-6
,bK12UD8R,3614639,"       (2012 UR138)","2012 UR138",,,Y,Y,21.3,,,,,,,,,,,,,,,,,,,"       (2012 UR138)",1.967589166124863,.5427781400090164,7.77508676135856,255.9295219428117,49.02131910221273,.8996247782337181,3.035553554016007,2.76000479236083,66,5,40,,,21.3,,,,,,,,,,,"       (2012 UR138)",.5427781400090164,.8996247782337181,7.77508676135856,255.9295219428117,49.02131910221273,3.035553554016007,20201110.0242171,2.76000479236083,APO,66,5,40,,,,,,,,,,,,,,,,,,,,,59000,1.967589166124863,.5427781400090164,7.77508676135856,255.9295219428117,49.02131910221273,301.7823644298701,2459000.5,.8996247782337181,.5427781400090164,7.77508676135856,255.9295219428117,49.02131910221273,2459163.524217073921,1.2427E-5,4.6289E-5,.00018869,.0005186,.00049463,.036471,7.1413E-5,1.2602E-5,.10788,.035574
0.309,bK12UF8R,3614980,"       (2012 UR158)","2012 UR158",,,Y,Y,20.7,,,,,,,0.629,,0.023,,,,,,,,,0.309,"       (2012 UR158)",2.238801086696682,.8551843518452494,3.218122000434776,287.6564036624082,238.1462020948292,.32421343045954,4.153388742933824,3.34989709197249,1361,0,132,,,20.7,0.629,,0.023,,,,,,,,"       (2012 UR158)",.8551843518452494,.32421343045954,3.218122000434776,287.6564036624082,238.1462020948292,4.153388742933824,20190902.0784445,3.34989709197249,APO,1361,0,132,,,,,,,,,,,0.629,,0.023,,,,,,,,59000,2.238801086696682,.8551843518452494,3.218122000434776,287.6564036624082,238.1462020948292,80.00634788330025,2459000.5,.32421343045954,.8551843518452494,3.218122000434776,287.6564036624082,238.1462020948292,2458728.578444501403,4.4475E-8,7.1822E-8,7.3235E-6,.00016833,.0001675,3.8543E-5,1.3324E-7,1.4158E-8,.00011795,5.8879E-5
,bK12V06K,3616694,"       (2012 VK6)","2012 VK6",,,Y,Y,20.1,,,,,,,,,,,,,,,,,,,"       (2012 VK6)",2.30316336658332,.7054487054542556,1.839905976377932,291.0201067163565,339.3128978246425,.6783997511774518,3.927926981989188,3.49538741720819,40,8,20,,,20.1,,,,,,,,,,,"       (2012 VK6)",.7054487054542556,.6783997511774518,1.839905976377932,291.0201067163565,339.3128978246425,3.927926981989188,20120831.3230688,3.49538741720819,APO,40,8,20,,,,,,,,,,,,,,,,,,,,,56242,2.30316336658332,.7054487054542556,1.839905976377932,291.0201067163565,339.3128978246425,20.21139831005585,2456242.5,.6783997511774518,.7054487054542556,1.839905976377932,291.0201067163565,339.3128978246425,2456170.823068764181,.00081626,.0082211,.00045999,.051704,.11957,.11717,.014021,.0015098,.031752,6.8357
,bK12V06L,3616695,"       (2012 VL6)","2012 VL6",,,Y,Y,20.8,,,,,,,,,,,,,,,,,,,"       (2012 VL6)",2.343606866870482,.565252560056541,8.727659054464743,19.47353294132344,19.27425761273359,1.018877085605853,3.668336648135111,3.58785881611866,2434,0,62,,,20.8,,,,,,,,,,,"       (2012 VL6)",.565252560056541,1.018877085605853,8.727659054464743,19.47353294132344,19.27425761273359,3.668336648135111,20200121.7918518,3.58785881611866,AMO,2434,0,62,,,,,,,,,,,,,,,,,,,,,59000,2.343606866870482,.565252560056541,8.727659054464743,19.47353294132344,19.27425761273359,35.76968318507977,2459000.5,1.018877085605853,.565252560056541,8.727659054464743,19.47353294132344,19.27425761273359,2458870.291851809312,4.5059E-8,8.403E-8,7.5012E-6,4.5381E-5,6.1086E-5,5.3006E-5,1.3153E-7,1.4775E-8,.00018599,7.048E-5
,bK12V06O,3616698,"       (2012 VO6)","2012 VO6",,,Y,Y,21.5,,,,,,,,,,,,,,,,,,,"       (2012 VO6)",1.965417162889742,.5358090214400926,3.569875172570025,242.5508734976533,243.7298299079266,.9123289161202265,3.018505409659258,2.75543593869526,201,4,90,,,21.5,,,,,,,,,,,"       (2012 VO6)",.5358090214400926,.9123289161202265,3.569875172570025,242.5508734976533,243.7298299079266,3.018505409659258,20210520.3831429,2.75543593869526,APO,201,4,90,,,,,,,,,,,,,,,,,,,,,59000,1.965417162889742,.5358090214400926,3.569875172570025,242.5508734976533,243.7298299079266,233.2362690300729,2459000.5,.9123289161202265,.5358090214400926,3.569875172570025,242.5508734976533,243.7298299079266,2459354.883142913184,2.0868E-6,8.3328E-6,1.3162E-5,.0001187,.00011101,.006057,1.2798E-5,2.2748E-6,.019187,.0064004
,bK12V37F,3617158,"       (2012 VF37)","2012 VF37",,,Y,Y,21.0,,,,,,,,,,,,,,,,,,,"       (2012 VF37)",2.458681366532528,.6534930897533859,4.907976968818692,82.55159810835502,58.64402335676135,.8519500835981092,4.065412649466947,3.85533017152957,217,5,269,,,21.0,,,,,,,,,,,"       (2012 VF37)",.6534930897533859,.8519500835981092,4.907976968818692,82.55159810835502,58.64402335676135,4.065412649466947,20201014.8330356,3.85533017152957,APO,217,5,269,,,,,,,,,,,,,,,,,,,,,59000,2.458681366532528,.6534930897533859,4.907976968818692,82.55159810835502,58.64402335676135,325.0182396100089,2459000.5,.8519500835981092,.6534930897533859,4.907976968818692,82.55159810835502,58.64402335676135,2459137.333035563903,1.107E-5,7.1568E-5,7.3064E-5,6.2411E-5,.00014188,.03011,.00011834,1.1162E-5,.12375,.061484
,bK12V46E,3617387,"       (2012 VE46)","2012 VE46",,,Y,Y,20.2,,,,,,,,,,,,,,,,,,,"       (2012 VE46)",.7130346483659945,.3612841258971336,6.674995484066563,8.779652855447962,190.5204234655834,.4554265486967162,.9706427480352728,0.602107661213886,2225,1,77,,,20.2,,,,,,,,,,,"       (2012 VE46)",.3612841258971336,.4554265486967162,6.674995484066563,8.779652855447962,190.5204234655834,.9706427480352728,20200504.8951994,0.602107661213886,IEO,2225,1,77,,,,,,,,,,,,,,,,,,,,,59000,.7130346483659945,.3612841258971336,6.674995484066563,8.779652855447962,190.5204234655834,42.73251986496503,2459000.5,.4554265486967162,.3612841258971336,6.674995484066563,8.779652855447962,190.5204234655834,2458974.395199399756,1.216E-7,1.6908E-8,2.3038E-5,7.8709E-5,5.326E-5,.00011669,2.3017E-8,5.8226E-8,7.0429E-5,7.8224E-6
,bK12V82C,3618023,"       (2012 VC82)","2012 VC82",,,Y,Y,20.2,,,,,,,,,,,,,,,,,,,"       (2012 VC82)",2.380678292855244,.5806220665275733,10.81249231829133,355.3508935295596,29.23410860037732,.9984039427202969,3.762952642990191,3.67332428764852,1508,2,50,,,20.2,,,,,,,,,,,"       (2012 VC82)",.5806220665275733,.9984039427202969,10.81249231829133,355.3508935295596,29.23410860037732,3.762952642990191,20200316.6165767,3.67332428764852,APO,1508,2,50,,,,,,,,,,,,,,,,,,,,,59000,2.380678292855244,.5806220665275733,10.81249231829133,355.3508935295596,29.23410860037732,20.22687830142979,2459000.5,.9984039427202969,.5806220665275733,10.81249231829133,355.3508935295596,29.23410860037732,2458925.116576706848,1.4703E-7,5.9357E-7,2.2841E-5,6.8199E-5,.00015563,.00029667,9.3822E-7,1.0035E-7,.0010775,.00050178
,bK12X06Y,3619342,"       (2012 XY6)","2012 XY6",,,Y,Y,19.1,,,,,,,,,,,,,,,,,,,"       (2012 XY6)",2.007671273595915,.4915530809716989,7.791560153251164,348.3616302148521,173.3060410799968,1.020794273481469,2.994548273710361,2.84476967505228,2397,0,217,,,19.1,,,,,,,,,,,"       (2012 XY6)",.4915530809716989,1.020794273481469,7.791560153251164,348.3616302148521,173.3060410799968,2.994548273710361,20211003.8279548,2.84476967505228,AMO,2397,0,217,,,,,,,,,,,,,,,,,,,,,59000,2.007671273595915,.4915530809716989,7.791560153251164,348.3616302148521,173.3060410799968,189.9430224185985,2459000.5,1.020794273481469,.4915530809716989,7.791560153251164,348.3616302148521,173.3060410799968,2459491.327954792080,8.982E-8,5.2611E-8,8.2708E-6,7.1944E-5,7.2912E-5,3.4353E-5,7.8473E-8,1.3619E-8,.00011793,4.0843E-5
,bK12XB1O,3620666,"       (2012 XO111)","2012 XO111",,,Y,Y,21.2,,,,,,,,,,,,,,,,,,,"       (2012 XO111)",2.003617151071007,.4993858663422437,4.283968674862201,328.1079776857327,189.8234430818365,1.003039064265234,3.004195237876779,2.8361572935385,1135,1,75,,,21.2,,,,,,,,,,,"       (2012 XO111)",.4993858663422437,1.003039064265234,4.283968674862201,328.1079776857327,189.8234430818365,3.004195237876779,20210916.1531276,2.8361572935385,APO,1135,1,75,,,,,,,,,,,,,,,,,,,,,59000,2.003617151071007,.4993858663422437,4.283968674862201,328.1079776857327,189.8234430818365,195.5690075090148,2459000.5,1.003039064265234,.4993858663422437,4.283968674862201,328.1079776857327,189.8234430818365,2459473.653127617206,1.3826E-7,1.6051E-7,9.8824E-6,.00016605,.00016266,.00011075,2.4067E-7,4.1761E-8,.00037522,.00012448
,bK12XD3A,3620863,"       (2012 XA133)","2012 XA133",,,Y,Y,20.9,,,,,,,,,,,,,,,,,,,"       (2012 XA133)",1.327854808303179,.6978338425016349,4.060426412694974,225.6061165821393,77.94540184488403,.4012327851406997,2.254476831465658,1.53015028700346,2655,1,75,,,20.9,,,,,,,,,,,"       (2012 XA133)",.6978338425016349,.4012327851406997,4.060426412694974,225.6061165821393,77.94540184488403,2.254476831465658,20200515.1714072,1.53015028700346,APO,2655,1,75,,,,,,,,,,,,,,,,,,,,,59000,1.327854808303179,.6978338425016349,4.060426412694974,225.6061165821393,77.94540184488403,10.19578093498294,2459000.5,.4012327851406997,.6978338425016349,4.060426412694974,225.6061165821393,77.94540184488403,2458984.671407168055,2.0801E-7,3.2317E-8,8.8628E-6,.00010678,.00010514,2.5237E-5,5.4869E-8,2.3515E-8,3.8624E-5,2.0403E-5
,bK12XD4J,3621018,"       (2012 XJ134)","2012 XJ134",,,Y,Y,21.5,,,,,,,,,,,,,,,,,,,"       (2012 XJ134)",2.565780781765932,.7377615038822027,2.464300086672917,237.1571192816249,124.3351717144011,.6728464935782442,4.45871506995362,4.10995932714823,51,6,197,,,21.5,,,,,,,,,,,"       (2012 XJ134)",.7377615038822027,.6728464935782442,2.464300086672917,237.1571192816249,124.3351717144011,4.45871506995362,20210114.2674658,4.10995932714823,APO,51,6,197,,,,,,,,,,,,,,,,,,,,,59000,2.565780781765932,.7377615038822027,2.464300086672917,237.1571192816249,124.3351717144011,305.2582383327187,2459000.5,.6728464935782442,.7377615038822027,2.464300086672917,237.1571192816249,124.3351717144011,2459228.767465819057,4.5961E-5,.0003741,.00064834,.0031462,.0037055,.14819,.00065009,5.2448E-5,.66786,.32831
,bK12Y01O,3621620,"       (2012 YO1)","2012 YO1",,,Y,Y,21.3,,,,,,,,,,,,,,,,,,,"       (2012 YO1)",1.824730181032294,.4897398149549947,17.46537139231325,85.83682500886502,312.7070003488161,.9310871598307441,2.718373202233843,2.46493905130363,1836,0,110,,,21.3,,,,,,,,,,,"       (2012 YO1)",.4897398149549947,.9310871598307441,17.46537139231325,85.83682500886502,312.7070003488161,2.718373202233843,20200407.8059279,2.46493905130363,APO,1836,0,110,,,,,,,,,,,,,,,,,,,,,59000,1.824730181032294,.4897398149549947,17.46537139231325,85.83682500886502,312.7070003488161,21.27009003462604,2459000.5,.9310871598307441,.4897398149549947,17.46537139231325,85.83682500886502,312.7070003488161,2458947.305927930453,2.3086E-7,1.1598E-8,2.9012E-5,1.4968E-5,9.0427E-5,2.6573E-5,1.7277E-8,3.8121E-9,6.6239E-5,8.5834E-6
,bK12Y01Q,3621641,"       (2012 YQ1)","2012 YQ1",,,Y,Y,21.0,,,,,,,,,,,,,,,,,,,"       (2012 YQ1)",1.995563029881718,.5645602387216078,5.154802511438586,120.1543647212545,42.09091811442803,.8689474893476803,3.122178570415755,2.81907335359984,197,4,89,,,21.0,,,,,,,,,,,"       (2012 YQ1)",.5645602387216078,.8689474893476803,5.154802511438586,120.1543647212545,42.09091811442803,3.122178570415755,20210729.9795239,2.81907335359984,APO,197,4,89,,,,,,,,,,,,,,,,,,,,,59000,1.995563029881718,.5645602387216078,5.154802511438586,120.1543647212545,42.09091811442803,211.4153637889989,2459000.5,.8689474893476803,.5645602387216078,5.154802511438586,120.1543647212545,42.09091811442803,2459425.479523948587,4.734E-6,1.9832E-5,3.4846E-5,7.2265E-5,6.0613E-5,.013956,3.1029E-5,5.212E-6,.046252,.01535
,bK12Y03O,3621700,"       (2012 YO3)","2012 YO3",,,Y,Y,21.2,,,,,,,,,,,,,,,,,,,"       (2012 YO3)",2.440414849461988,.6720546633135941,3.595655564751239,30.97740344576449,351.3973742383351,.800322669461316,4.080507029462659,3.81244590925592,1356,1,112,,,21.2,,,,,,,,,,,"       (2012 YO3)",.6720546633135941,.800322669461316,3.595655564751239,30.97740344576449,351.3973742383351,4.080507029462659,20200617.7554311,3.81244590925592,APO,1356,1,112,,,,,,,,,,,,,,,,,,,,,59000,2.440414849461988,.6720546633135941,3.595655564751239,30.97740344576449,351.3973742383351,355.4097133472241,2459000.5,.800322669461316,.6720546633135941,3.595655564751239,30.97740344576449,351.3973742383351,2459018.255431107108,4.2434E-7,1.7115E-7,1.3877E-5,.00036499,.0003622,7.0887E-5,2.8617E-7,2.7196E-8,.00027606,.00014648
,bK12Y06Y,3621805,"       (2012 YY6)","2012 YY6",,,Y,Y,21.3,,,,,,,,,,,,,,,,,,,"       (2012 YY6)",1.524964674627919,.6812210717173592,4.028270784924837,22.63531947787377,317.7470423671633,.4861266046467739,2.563802744609063,1.88320620949491,1251,2,69,,,21.3,,,,,,,,,,,"       (2012 YY6)",.6812210717173592,.4861266046467739,4.028270784924837,22.63531947787377,317.7470423671633,2.563802744609063,20200515.7263163,1.88320620949491,APO,1251,2,69,,,,,,,,,,,,,,,,,,,,,59000,1.524964674627919,.6812210717173592,4.028270784924837,22.63531947787377,317.7470423671633,7.993890413730259,2459000.5,.4861266046467739,.6812210717173592,4.028270784924837,22.63531947787377,317.7470423671633,2458985.226316333891,3.1524E-7,2.5356E-7,1.5526E-5,.00051318,.00048296,.00039165,4.2629E-7,1.3054E-7,.00074452,.00017155
,bK13A20N,3623524,"       (2013 AN20)","2013 AN20",,,Y,Y,21.8,,,,,,,,,,,,,,,,,,,"       (2013 AN20)",1.464534167224096,.3050285998230962,23.07275758113459,105.3618560010383,355.8013447535459,1.017809360802646,1.911258973645546,1.77238254555564,1655,2,86,,,21.8,,,,,,,,,,,"       (2013 AN20)",.3050285998230962,1.017809360802646,23.07275758113459,105.3618560010383,355.8013447535459,1.911258973645546,20200208.3374454,1.77238254555564,AMO,1655,2,86,,,,,,,,,,,,,,,,,,,,,59000,1.464534167224096,.3050285998230962,23.07275758113459,105.3618560010383,355.8013447535459,62.6519231076776,2459000.5,1.017809360802646,.3050285998230962,23.07275758113459,105.3618560010383,355.8013447535459,2458887.837445403602,6.8883E-8,1.7282E-7,3.1133E-5,8.1367E-6,.00013482,.00033651,2.2553E-7,9.8432E-8,.00058519,.00011459
,bK13A27S,3623580,"       (2013 AS27)","2013 AS27",,,Y,Y,21.4,,,,,,,,,,,,,,,,,,,"       (2013 AS27)",1.104788471947784,.2284620291335964,33.59037207973793,105.2271720221619,253.4194971572477,.8523862558831882,1.35719068801238,1.16125314476112,2570,0,230,,,21.4,,,,,,,,,,,"       (2013 AS27)",.2284620291335964,.8523862558831882,33.59037207973793,105.2271720221619,253.4194971572477,1.35719068801238,20201118.4026545,1.16125314476112,APO,2570,0,230,,,,,,,,,,,,,,,,,,,,,59000,1.104788471947784,.2284620291335964,33.59037207973793,105.2271720221619,253.4194971572477,214.5201258848747,2459000.5,.8523862558831882,.2284620291335964,33.59037207973793,105.2271720221619,253.4194971572477,2459171.902654501494,2.3257E-7,4.1805E-9,3.0026E-5,6.0171E-6,3.1576E-5,4.566E-5,5.1356E-9,4.8176E-9,5.4371E-5,2.4075E-6
,bK13A52X,3623673,"       (2013 AX52)","2013 AX52",,,Y,Y,20.2,,,,,,,,,,,,,,,,,,,"       (2013 AX52)",1.198059715749213,.1220414730960047,32.60209271146436,289.121741232243,356.6059341645017,1.051846743182198,1.344272688316227,1.31137198163628,1509,1,123,,,20.2,,,,,,,,,,,"       (2013 AX52)",.1220414730960047,1.051846743182198,32.60209271146436,289.121741232243,356.6059341645017,1.344272688316227,20200325.6091095,1.31137198163628,AMO,1509,1,123,,,,,,,,,,,,,,,,,,,,,59000,1.198059715749213,.1220414730960047,32.60209271146436,289.121741232243,356.6059341645017,49.89934784341873,2459000.5,1.051846743182198,.1220414730960047,32.60209271146436,289.121741232243,356.6059341645017,2458934.109109489038,4.5202E-7,2.5163E-8,3.6082E-5,8.5501E-6,.00021582,.00027836,2.8233E-8,2.3678E-8,.00036995,1.509E-5
,bK13A60N,3623947,"       (2013 AN60)","2013 AN60",,,Y,Y,21.9,,,,,,,,,,,,,,,,,,,"       (2013 AN60)",1.893550634236,.5820382471434282,6.947060211062174,248.5644693322823,125.6233251845958,.791431742207952,2.995669526264049,2.60569504113402,32,7,45,,,21.9,,,,,,,,,,,"       (2013 AN60)",.5820382471434282,.791431742207952,6.947060211062174,248.5644693322823,125.6233251845958,2.995669526264049,20200825.8731788,2.60569504113402,APO,32,7,45,,,,,,,,,,,,,,,,,,,,,59000,1.893550634236,.5820382471434282,6.947060211062174,248.5644693322823,125.6233251845958,327.1394821938332,2459000.5,.791431742207952,.5820382471434282,6.947060211062174,248.5644693322823,125.6233251845958,2459087.373178750951,.00022749,.0011385,.0010188,.011104,.020805,.9516,.0018012,.00034115,2.5941,.85836
,bK13B18C,3624741,"       (2013 BC18)","2013 BC18",,,Y,Y,19.0,,,,,,,,,,,,,,,,,,,"       (2013 BC18)",2.752480476594426,.7701090586557536,24.81441923859468,286.1867832868997,262.3008553446996,.6327703277959523,4.872190625392899,4.56661683168197,2008,1,117,,,19.0,,,,,,,,,,,"       (2013 BC18)",.7701090586557536,.6327703277959523,24.81441923859468,286.1867832868997,262.3008553446996,4.872190625392899,20220510.8519166,4.56661683168197,APO,2008,1,117,,,,,,,,,,,,,,,,,,,,,59000,2.752480476594426,.7701090586557536,24.81441923859468,286.1867832868997,262.3008553446996,206.790582161672,2459000.5,.6327703277959523,.7701090586557536,24.81441923859468,286.1867832868997,262.3008553446996,2459710.351916572515,7.6997E-8,3.3206E-7,1.7495E-5,2.2661E-5,2.4277E-5,.00010448,5.8778E-7,3.9057E-8,.00061229,.00030183
,bK13B18D,3624742,"       (2013 BD18)","2013 BD18",,,Y,Y,21.3,,,,,,,,,,,,,,,,,,,"       (2013 BD18)",2.33358638758114,.6617708744759069,17.36935722622807,285.8891725186546,250.8522651631483,.7892868832064966,3.877885891955784,3.56487270337535,8,8,35,,,21.3,,,,,,,,,,,"       (2013 BD18)",.6617708744759069,.7892868832064966,17.36935722622807,285.8891725186546,250.8522651631483,3.877885891955784,20130303.7881273,3.56487270337535,APO,8,8,35,,,,,,,,,,,,,,,,,,,,,56310,2.33358638758114,.6617708744759069,17.36935722622807,285.8891725186546,250.8522651631483,347.6168494317324,2456310.5,.7892868832064966,.6617708744759069,17.36935722622807,285.8891725186546,250.8522651631483,2456355.288127292809,.0023015,.014608,.054363,.022403,.0093061,.12649,.024275,.0025961,.036947,12.226
